estrategia,algoritmo,k,feature,importance
resumen_consumos_dia_sabado,GMM,2,consumo_medio_diario,0.027732592658860074
resumen_consumos_dia_sabado,GMM,2,media_consumo,0.027732592658860068
resumen_consumos_dia_sabado,GMM,2,Fin de semana,0.027732592658860068
resumen_consumos_dia_sabado,GMM,2,sum_consumo,0.027732592658860068
resumen_consumos_dia_sabado,GMM,2,Sábado,0.027732592658860068
resumen_consumos_dia_sabado,GMM,2,s_Fin de semana,0.027732592658860068
resumen_consumos_dia_sabado,GMM,3,std_Fin de semana,0.02801602807934337
resumen_consumos_dia_sabado,GMM,3,std_Sábado,0.02801602807934337
resumen_consumos_dia_sabado,GMM,3,std_consumo,0.028016028079343367
resumen_consumos_dia_sabado,GMM,3,s_Noche,0.027749672506836104
resumen_consumos_dia_sabado,GMM,3,Noche,0.0277496725068361
resumen_consumos_dia_sabado,GMM,3,s_Mediodia,0.026045615391020585
resumen_consumos_dia_sabado,GMM,3,Mediodia,0.026045615391020575
resumen_consumos_dia_sabado,GMM,3,promedio_por_dia,0.025706506781806835
resumen_consumos_dia_sabado,GMM,3,consumo_medio_diario,0.02570650678180683
resumen_consumos_dia_sabado,GMM,3,Fin de semana,0.025706506781806825
resumen_consumos_dia_sabado,GMM,4,Mayo,0.03255800022196135
resumen_consumos_dia_sabado,GMM,4,Abril,0.032449138837020185
resumen_consumos_dia_sabado,GMM,4,Tarde,0.030659868419252067
resumen_consumos_dia_sabado,GMM,4,s_Tarde,0.030659868419252057
resumen_consumos_dia_sabado,GMM,4,Agosto,0.02872090962365051
resumen_consumos_dia_sabado,GMM,4,s_primavera,0.027970622590706505
resumen_consumos_dia_sabado,GMM,4,percentil_50_consumo,0.02738165726350318
resumen_consumos_dia_sabado,GMM,4,std_Madrugada,0.026972838884424394
resumen_consumos_dia_sabado,GMM,4,percentil_75_consumo,0.025054286882590256
resumen_consumos_dia_sabado,GMM,4,promedio_por_dia,0.024911243006484445
resumen_consumos_dia_sabado,GMM,5,Mayo,0.027333174808955564
resumen_consumos_dia_sabado,GMM,5,Abril,0.026739494854382505
resumen_consumos_dia_sabado,GMM,5,std_Mañana,0.02620316159827539
resumen_consumos_dia_sabado,GMM,5,percentil_25_consumo,0.025571211971569197
resumen_consumos_dia_sabado,GMM,5,Tarde,0.025485440986807113
resumen_consumos_dia_sabado,GMM,5,s_Tarde,0.0254854409868071
resumen_consumos_dia_sabado,GMM,5,Julio,0.02533842723349053
resumen_consumos_dia_sabado,GMM,5,Agosto,0.024347045040275836
resumen_consumos_dia_sabado,GMM,5,s_verano,0.024184636982628693
resumen_consumos_dia_sabado,GMM,5,Junio,0.023888498556621618
resumen_consumos_dia_viernes,KMeans,2,s_invierno,0.03002198857451415
resumen_consumos_dia_viernes,KMeans,2,Febrero,0.029819896596316762
resumen_consumos_dia_viernes,KMeans,2,s_Noche,0.028232744869287476
resumen_consumos_dia_viernes,KMeans,2,Noche,0.028232744869287472
resumen_consumos_dia_viernes,KMeans,2,Enero,0.02787834121838208
resumen_consumos_dia_viernes,KMeans,2,Noviembre,0.025836041988351134
resumen_consumos_dia_viernes,KMeans,2,percentil_75_consumo,0.02549384720071973
resumen_consumos_dia_viernes,KMeans,2,Abril,0.025146225421766286
resumen_consumos_dia_viernes,KMeans,2,s_primavera,0.025145591946688323
resumen_consumos_dia_viernes,KMeans,2,promedio_por_dia,0.02482034460151957
resumen_consumos_dia_viernes,KMeans,3,Tarde,0.03481105227622055
resumen_consumos_dia_viernes,KMeans,3,s_Tarde,0.03481105227622053
resumen_consumos_dia_viernes,KMeans,3,std_Mediodia,0.03255477118335954
resumen_consumos_dia_viernes,KMeans,3,Junio,0.03148865835376907
resumen_consumos_dia_viernes,KMeans,3,s_verano,0.029504677119543774
resumen_consumos_dia_viernes,KMeans,3,std_consumo,0.02732107056140633
resumen_consumos_dia_viernes,KMeans,3,std_Entre semana,0.027321070561406324
resumen_consumos_dia_viernes,KMeans,3,std_Viernes,0.027321070561406324
resumen_consumos_dia_viernes,KMeans,3,std_otoño,0.026621842583040668
resumen_consumos_dia_viernes,KMeans,3,std_verano,0.02653652459828515
resumen_consumos_dia_viernes,KMeans,4,std_Mediodia,0.03407984730519879
resumen_consumos_dia_viernes,KMeans,4,Tarde,0.033714591296273376
resumen_consumos_dia_viernes,KMeans,4,s_Tarde,0.03371459129627337
resumen_consumos_dia_viernes,KMeans,4,s_verano,0.03041204362300995
resumen_consumos_dia_viernes,KMeans,4,Junio,0.02979417064228528
resumen_consumos_dia_viernes,KMeans,4,Julio,0.02808315413738842
resumen_consumos_dia_viernes,KMeans,4,Agosto,0.027467502283479394
resumen_consumos_dia_viernes,KMeans,4,percentil_50_consumo,0.026341533020985998
resumen_consumos_dia_viernes,KMeans,4,std_verano,0.026068110659999078
resumen_consumos_dia_viernes,KMeans,4,percentil_25_consumo,0.025883703306828744
resumen_consumos_dia_viernes,KMeans,5,std_Mediodia,0.03290676928643808
resumen_consumos_dia_viernes,KMeans,5,Tarde,0.03257086333894749
resumen_consumos_dia_viernes,KMeans,5,s_Tarde,0.032570863338947466
resumen_consumos_dia_viernes,KMeans,5,s_verano,0.029528460821708874
resumen_consumos_dia_viernes,KMeans,5,Junio,0.02900209667792409
resumen_consumos_dia_viernes,KMeans,5,Julio,0.02715651251087518
resumen_consumos_dia_viernes,KMeans,5,Agosto,0.02705888457941645
resumen_consumos_dia_viernes,KMeans,5,std_Mañana,0.02687356260515316
resumen_consumos_dia_viernes,KMeans,5,std_verano,0.02684677598098789
resumen_consumos_dia_viernes,KMeans,5,percentil_50_consumo,0.02607891724553624
resumen_consumos_dia_viernes,Agglomerative,2,s_invierno,0.03002198857451415
resumen_consumos_dia_viernes,Agglomerative,2,Febrero,0.029819896596316762
resumen_consumos_dia_viernes,Agglomerative,2,s_Noche,0.028232744869287476
resumen_consumos_dia_viernes,Agglomerative,2,Noche,0.028232744869287472
resumen_consumos_dia_viernes,Agglomerative,2,Enero,0.02787834121838208
resumen_consumos_dia_viernes,Agglomerative,2,Noviembre,0.025836041988351134
resumen_consumos_dia_viernes,Agglomerative,2,percentil_75_consumo,0.02549384720071973
resumen_consumos_dia_viernes,Agglomerative,2,Abril,0.025146225421766286
resumen_consumos_dia_viernes,Agglomerative,2,s_primavera,0.025145591946688323
resumen_consumos_dia_viernes,Agglomerative,2,promedio_por_dia,0.02482034460151957
resumen_consumos_dia_viernes,Agglomerative,3,Tarde,0.03481105227622055
resumen_consumos_dia_viernes,Agglomerative,3,s_Tarde,0.03481105227622053
resumen_consumos_dia_viernes,Agglomerative,3,std_Mediodia,0.03255477118335954
resumen_consumos_dia_viernes,Agglomerative,3,Junio,0.03148865835376907
resumen_consumos_dia_viernes,Agglomerative,3,s_verano,0.029504677119543774
resumen_consumos_dia_viernes,Agglomerative,3,std_consumo,0.02732107056140633
resumen_consumos_dia_viernes,Agglomerative,3,std_Entre semana,0.027321070561406324
resumen_consumos_dia_viernes,Agglomerative,3,std_Viernes,0.027321070561406324
resumen_consumos_dia_viernes,Agglomerative,3,std_otoño,0.026621842583040668
resumen_consumos_dia_viernes,Agglomerative,3,std_verano,0.02653652459828515
resumen_consumos_dia_viernes,Agglomerative,4,std_Mediodia,0.03407984730519879
resumen_consumos_dia_viernes,Agglomerative,4,Tarde,0.033714591296273376
resumen_consumos_dia_viernes,Agglomerative,4,s_Tarde,0.03371459129627337
resumen_consumos_dia_viernes,Agglomerative,4,s_verano,0.03041204362300995
resumen_consumos_dia_viernes,Agglomerative,4,Junio,0.02979417064228528
resumen_consumos_dia_viernes,Agglomerative,4,Julio,0.02808315413738842
resumen_consumos_dia_viernes,Agglomerative,4,Agosto,0.027467502283479394
resumen_consumos_dia_viernes,Agglomerative,4,percentil_50_consumo,0.026341533020985998
resumen_consumos_dia_viernes,Agglomerative,4,std_verano,0.026068110659999078
resumen_consumos_dia_viernes,Agglomerative,4,percentil_25_consumo,0.025883703306828744
resumen_consumos_dia_viernes,Agglomerative,5,std_Mediodia,0.032654228156080295
resumen_consumos_dia_viernes,Agglomerative,5,s_Tarde,0.032212605375875544
resumen_consumos_dia_viernes,Agglomerative,5,Tarde,0.032212605375875544
resumen_consumos_dia_viernes,Agglomerative,5,s_verano,0.028809314907110768
resumen_consumos_dia_viernes,Agglomerative,5,Junio,0.028368790481645114
resumen_consumos_dia_viernes,Agglomerative,5,std_Mañana,0.027281329903147293
resumen_consumos_dia_viernes,Agglomerative,5,Julio,0.026487798271333997
resumen_consumos_dia_viernes,Agglomerative,5,Agosto,0.026443570868354468
resumen_consumos_dia_viernes,Agglomerative,5,percentil_50_consumo,0.026283450614741057
resumen_consumos_dia_viernes,Agglomerative,5,std_verano,0.025383716299322578
resumen_consumos_dia_viernes,GMM,2,s_invierno,0.03002198857451415
resumen_consumos_dia_viernes,GMM,2,Febrero,0.029819896596316762
resumen_consumos_dia_viernes,GMM,2,s_Noche,0.028232744869287476
resumen_consumos_dia_viernes,GMM,2,Noche,0.028232744869287472
resumen_consumos_dia_viernes,GMM,2,Enero,0.02787834121838208
resumen_consumos_dia_viernes,GMM,2,Noviembre,0.025836041988351134
resumen_consumos_dia_viernes,GMM,2,percentil_75_consumo,0.02549384720071973
resumen_consumos_dia_viernes,GMM,2,Abril,0.025146225421766286
resumen_consumos_dia_viernes,GMM,2,s_primavera,0.025145591946688323
resumen_consumos_dia_viernes,GMM,2,promedio_por_dia,0.02482034460151957
resumen_consumos_dia_viernes,GMM,3,Tarde,0.03481105227622055
resumen_consumos_dia_viernes,GMM,3,s_Tarde,0.03481105227622053
resumen_consumos_dia_viernes,GMM,3,std_Mediodia,0.03255477118335954
resumen_consumos_dia_viernes,GMM,3,Junio,0.03148865835376907
resumen_consumos_dia_viernes,GMM,3,s_verano,0.029504677119543774
resumen_consumos_dia_viernes,GMM,3,std_consumo,0.02732107056140633
resumen_consumos_dia_viernes,GMM,3,std_Entre semana,0.027321070561406324
resumen_consumos_dia_viernes,GMM,3,std_Viernes,0.027321070561406324
resumen_consumos_dia_viernes,GMM,3,std_otoño,0.026621842583040668
resumen_consumos_dia_viernes,GMM,3,std_verano,0.02653652459828515
resumen_consumos_dia_viernes,GMM,4,std_Mediodia,0.03407984730519879
resumen_consumos_dia_viernes,GMM,4,Tarde,0.033714591296273376
resumen_consumos_dia_viernes,GMM,4,s_Tarde,0.03371459129627337
resumen_consumos_dia_viernes,GMM,4,s_verano,0.03041204362300995
resumen_consumos_dia_viernes,GMM,4,Junio,0.02979417064228528
resumen_consumos_dia_viernes,GMM,4,Julio,0.02808315413738842
resumen_consumos_dia_viernes,GMM,4,Agosto,0.027467502283479394
resumen_consumos_dia_viernes,GMM,4,percentil_50_consumo,0.026341533020985998
resumen_consumos_dia_viernes,GMM,4,std_verano,0.026068110659999078
resumen_consumos_dia_viernes,GMM,4,percentil_25_consumo,0.025883703306828744
resumen_consumos_dia_viernes,GMM,5,std_Mediodia,0.03290676928643808
resumen_consumos_dia_viernes,GMM,5,Tarde,0.03257086333894749
resumen_consumos_dia_viernes,GMM,5,s_Tarde,0.032570863338947466
resumen_consumos_dia_viernes,GMM,5,s_verano,0.029528460821708874
resumen_consumos_dia_viernes,GMM,5,Junio,0.02900209667792409
resumen_consumos_dia_viernes,GMM,5,Julio,0.02715651251087518
resumen_consumos_dia_viernes,GMM,5,Agosto,0.02705888457941645
resumen_consumos_dia_viernes,GMM,5,std_Mañana,0.02687356260515316
resumen_consumos_dia_viernes,GMM,5,std_verano,0.02684677598098789
resumen_consumos_dia_viernes,GMM,5,percentil_50_consumo,0.02607891724553624
resumen_consumos_estacion_invierno,KMeans,2,s_Lunes,0.025338018517502267
resumen_consumos_estacion_invierno,KMeans,2,Lunes,0.02533801851750226
resumen_consumos_estacion_invierno,KMeans,2,s_Entre semana,0.023956906989247927
resumen_consumos_estacion_invierno,KMeans,2,Entre semana,0.023956906989247923
resumen_consumos_estacion_invierno,KMeans,2,Enero,0.02379062247600694
resumen_consumos_estacion_invierno,KMeans,2,Diciembre,0.023766355697095034
resumen_consumos_estacion_invierno,KMeans,2,Martes,0.023735100437926676
resumen_consumos_estacion_invierno,KMeans,2,s_Martes,0.023735100437926673
resumen_consumos_estacion_invierno,KMeans,2,s_invierno,0.02371582070751613
resumen_consumos_estacion_invierno,KMeans,2,sum_consumo,0.023715820707516124
resumen_consumos_estacion_invierno,KMeans,3,Enero,0.022200017205221398
resumen_consumos_estacion_invierno,KMeans,3,s_Miércoles,0.021910451413547197
resumen_consumos_estacion_invierno,KMeans,3,Miércoles,0.021910451413547197
resumen_consumos_estacion_invierno,KMeans,3,percentil_75_consumo,0.02186778480142474
resumen_consumos_estacion_invierno,KMeans,3,s_invierno,0.021747070716312485
resumen_consumos_estacion_invierno,KMeans,3,sum_consumo,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,media_consumo,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,consumo_medio_diario,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,promedio_por_dia,0.021747070716312482
resumen_consumos_estacion_invierno,KMeans,3,s_Jueves,0.021583571076549502
resumen_consumos_estacion_invierno,KMeans,4,std_Noche,0.02230459142282589
resumen_consumos_estacion_invierno,KMeans,4,s_Mañana,0.02181148038293897
resumen_consumos_estacion_invierno,KMeans,4,Mañana,0.02181148038293897
resumen_consumos_estacion_invierno,KMeans,4,std_Mañana,0.021768902659239305
resumen_consumos_estacion_invierno,KMeans,4,percentil_75_consumo,0.020706859695109114
resumen_consumos_estacion_invierno,KMeans,4,std_Jueves,0.020638715147299133
resumen_consumos_estacion_invierno,KMeans,4,s_Jueves,0.020292948389505915
resumen_consumos_estacion_invierno,KMeans,4,Jueves,0.020292948389505915
resumen_consumos_estacion_invierno,KMeans,4,Sábado,0.020217018137258787
resumen_consumos_estacion_invierno,KMeans,4,s_Sábado,0.020217018137258787
resumen_consumos_estacion_invierno,KMeans,5,Mañana,0.021261992362605564
resumen_consumos_estacion_invierno,KMeans,5,s_Mañana,0.021261992362605557
resumen_consumos_estacion_invierno,KMeans,5,std_Jueves,0.020633796092404122
resumen_consumos_estacion_invierno,KMeans,5,std_Mañana,0.02034093311956461
resumen_consumos_estacion_invierno,KMeans,5,percentil_75_consumo,0.020321107700780463
resumen_consumos_estacion_invierno,KMeans,5,Miércoles,0.0199999422643486
resumen_consumos_estacion_invierno,KMeans,5,s_Miércoles,0.0199999422643486
resumen_consumos_estacion_invierno,KMeans,5,std_Noche,0.01998926233694518
resumen_consumos_estacion_invierno,KMeans,5,Jueves,0.019949106548756063
resumen_consumos_estacion_invierno,KMeans,5,s_Jueves,0.019949106548756063
resumen_consumos_estacion_invierno,Agglomerative,2,std_Jueves,0.025083102263575244
resumen_consumos_estacion_invierno,Agglomerative,2,s_Mañana,0.024847154357473113
resumen_consumos_estacion_invierno,Agglomerative,2,Mañana,0.024847154357473113
resumen_consumos_estacion_invierno,Agglomerative,2,std_Miércoles,0.0247261755974486
resumen_consumos_estacion_invierno,Agglomerative,2,percentil_75_consumo,0.02299903007448743
resumen_consumos_estacion_invierno,Agglomerative,2,std_Entre semana,0.02299183472798639
resumen_consumos_estacion_invierno,Agglomerative,2,Miércoles,0.0227780627294608
resumen_consumos_estacion_invierno,Agglomerative,2,s_Miércoles,0.022778062729460796
resumen_consumos_estacion_invierno,Agglomerative,2,std_Viernes,0.022773897665361486
resumen_consumos_estacion_invierno,Agglomerative,2,std_invierno,0.02260628681665374
resumen_consumos_estacion_invierno,Agglomerative,3,std_Jueves,0.022511011584759977
resumen_consumos_estacion_invierno,Agglomerative,3,Miércoles,0.022110538427394473
resumen_consumos_estacion_invierno,Agglomerative,3,s_Miércoles,0.02211053842739447
resumen_consumos_estacion_invierno,Agglomerative,3,Enero,0.0220080513740221
resumen_consumos_estacion_invierno,Agglomerative,3,Jueves,0.021829797077520613
resumen_consumos_estacion_invierno,Agglomerative,3,s_Jueves,0.021829797077520613
resumen_consumos_estacion_invierno,Agglomerative,3,s_invierno,0.02174089152584795
resumen_consumos_estacion_invierno,Agglomerative,3,promedio_por_dia,0.021740891525847947
resumen_consumos_estacion_invierno,Agglomerative,3,consumo_medio_diario,0.021740891525847947
resumen_consumos_estacion_invierno,Agglomerative,3,sum_consumo,0.021740891525847947
resumen_consumos_estacion_invierno,Agglomerative,4,media_consumo,0.02128567819170269
resumen_consumos_estacion_invierno,Agglomerative,4,sum_consumo,0.02128567819170269
resumen_consumos_estacion_invierno,Agglomerative,4,s_invierno,0.02128567819170269
resumen_consumos_estacion_invierno,Agglomerative,4,consumo_medio_diario,0.021285678191702687
resumen_consumos_estacion_invierno,Agglomerative,4,promedio_por_dia,0.021285678191702687
resumen_consumos_estacion_invierno,Agglomerative,4,Miércoles,0.021140915256993444
resumen_consumos_estacion_invierno,Agglomerative,4,s_Miércoles,0.021140915256993437
resumen_consumos_estacion_invierno,Agglomerative,4,s_Entre semana,0.020912582614817786
resumen_consumos_estacion_invierno,Agglomerative,4,Entre semana,0.020912582614817772
resumen_consumos_estacion_invierno,Agglomerative,4,Enero,0.02090276713510074
resumen_consumos_estacion_invierno,Agglomerative,5,std_Tarde,0.03511053380731699
resumen_consumos_estacion_invierno,Agglomerative,5,s_Noche,0.02764413363048642
resumen_consumos_estacion_invierno,Agglomerative,5,Noche,0.02764413363048642
resumen_consumos_estacion_invierno,Agglomerative,5,std_Martes,0.026219025290380008
resumen_consumos_estacion_invierno,Agglomerative,5,std_Miércoles,0.02539094372025162
resumen_consumos_estacion_invierno,Agglomerative,5,std_Entre semana,0.024721521273116023
resumen_consumos_estacion_invierno,Agglomerative,5,Mañana,0.023664026180398954
resumen_consumos_estacion_invierno,Agglomerative,5,s_Mañana,0.023664026180398947
resumen_consumos_estacion_invierno,Agglomerative,5,std_Jueves,0.023480533313955592
resumen_consumos_estacion_invierno,Agglomerative,5,std_consumo,0.02339931116155531
resumen_consumos_estacion_invierno,GMM,2,s_Lunes,0.025338018517502267
resumen_consumos_estacion_invierno,GMM,2,Lunes,0.02533801851750226
resumen_consumos_estacion_invierno,GMM,2,s_Entre semana,0.023956906989247927
resumen_consumos_estacion_invierno,GMM,2,Entre semana,0.023956906989247923
resumen_consumos_estacion_invierno,GMM,2,Enero,0.02379062247600694
resumen_consumos_estacion_invierno,GMM,2,Diciembre,0.023766355697095034
resumen_consumos_estacion_invierno,GMM,2,Martes,0.023735100437926676
resumen_consumos_estacion_invierno,GMM,2,s_Martes,0.023735100437926673
resumen_consumos_estacion_invierno,GMM,2,s_invierno,0.02371582070751613
resumen_consumos_estacion_invierno,GMM,2,sum_consumo,0.023715820707516124
resumen_consumos_estacion_invierno,GMM,3,percentil_75_consumo,0.021836006833242386
resumen_consumos_estacion_invierno,GMM,3,Enero,0.021680341632738083
resumen_consumos_estacion_invierno,GMM,3,Jueves,0.0216746467556825
resumen_consumos_estacion_invierno,GMM,3,s_Jueves,0.0216746467556825
resumen_consumos_estacion_invierno,GMM,3,Miércoles,0.02166929192147833
resumen_consumos_estacion_invierno,GMM,3,s_Miércoles,0.021669291921478324
resumen_consumos_estacion_invierno,GMM,3,Mañana,0.021591604455503604
resumen_consumos_estacion_invierno,GMM,3,s_Mañana,0.021591604455503597
resumen_consumos_estacion_invierno,GMM,3,std_Jueves,0.02151924642920671
resumen_consumos_estacion_invierno,GMM,3,media_consumo,0.0214407571363387
resumen_consumos_estacion_invierno,GMM,4,std_Noche,0.023577227640382278
resumen_consumos_estacion_invierno,GMM,4,std_Mañana,0.023006935279242715
resumen_consumos_estacion_invierno,GMM,4,Mañana,0.022538448452092737
resumen_consumos_estacion_invierno,GMM,4,s_Mañana,0.02253844845209273
resumen_consumos_estacion_invierno,GMM,4,std_Jueves,0.020802192409183018
resumen_consumos_estacion_invierno,GMM,4,percentil_75_consumo,0.02059587115403315
resumen_consumos_estacion_invierno,GMM,4,s_Sábado,0.020536864921301676
resumen_consumos_estacion_invierno,GMM,4,Sábado,0.020536864921301676
resumen_consumos_estacion_invierno,GMM,4,std_Miércoles,0.020385357640814807
resumen_consumos_estacion_invierno,GMM,4,s_Jueves,0.020206599407520117
resumen_consumos_estacion_invierno,GMM,5,Mañana,0.021261992362605564
resumen_consumos_estacion_invierno,GMM,5,s_Mañana,0.021261992362605557
resumen_consumos_estacion_invierno,GMM,5,std_Jueves,0.020633796092404122
resumen_consumos_estacion_invierno,GMM,5,std_Mañana,0.02034093311956461
resumen_consumos_estacion_invierno,GMM,5,percentil_75_consumo,0.020321107700780463
resumen_consumos_estacion_invierno,GMM,5,Miércoles,0.0199999422643486
resumen_consumos_estacion_invierno,GMM,5,s_Miércoles,0.0199999422643486
resumen_consumos_estacion_invierno,GMM,5,std_Noche,0.01998926233694518
resumen_consumos_estacion_invierno,GMM,5,Jueves,0.019949106548756063
resumen_consumos_estacion_invierno,GMM,5,s_Jueves,0.019949106548756063
resumen_consumos_estacion_otoño,KMeans,2,std_Domingo,0.024011162092465455
resumen_consumos_estacion_otoño,KMeans,2,Octubre,0.0236581020775342
resumen_consumos_estacion_otoño,KMeans,2,s_Lunes,0.022158759172150603
resumen_consumos_estacion_otoño,KMeans,2,Lunes,0.022158759172150603
resumen_consumos_estacion_otoño,KMeans,2,media_consumo,0.02206066163484405
resumen_consumos_estacion_otoño,KMeans,2,s_otoño,0.022060661634844048
resumen_consumos_estacion_otoño,KMeans,2,sum_consumo,0.022060661634844048
resumen_consumos_estacion_otoño,KMeans,2,promedio_por_dia,0.02206066163484404
resumen_consumos_estacion_otoño,KMeans,2,consumo_medio_diario,0.02206066163484404
resumen_consumos_estacion_otoño,KMeans,2,std_otoño,0.022035185242498204
resumen_consumos_estacion_otoño,KMeans,3,std_Mañana,0.04606822729520543
resumen_consumos_estacion_otoño,KMeans,3,max_consumo,0.03579460388998213
resumen_consumos_estacion_otoño,KMeans,3,std_Viernes,0.03498992697422254
resumen_consumos_estacion_otoño,KMeans,3,percentil_25_consumo,0.02911754663867966
resumen_consumos_estacion_otoño,KMeans,3,std_Tarde,0.02892094856282577
resumen_consumos_estacion_otoño,KMeans,3,s_Viernes,0.027848692663824916
resumen_consumos_estacion_otoño,KMeans,3,Viernes,0.027848692663824903
resumen_consumos_estacion_otoño,KMeans,3,Septiembre,0.024965442049831633
resumen_consumos_estacion_otoño,KMeans,3,std_Martes,0.02305635594252701
resumen_consumos_estacion_otoño,KMeans,3,Tarde,0.022527837363650008
resumen_consumos_estacion_otoño,KMeans,4,std_Mañana,0.04221654627418627
resumen_consumos_estacion_otoño,KMeans,4,std_Viernes,0.03216934049136023
resumen_consumos_estacion_otoño,KMeans,4,max_consumo,0.03189363570089329
resumen_consumos_estacion_otoño,KMeans,4,percentil_25_consumo,0.02976051890705605
resumen_consumos_estacion_otoño,KMeans,4,std_Tarde,0.027251940641699144
resumen_consumos_estacion_otoño,KMeans,4,s_Viernes,0.027094028510462786
resumen_consumos_estacion_otoño,KMeans,4,Viernes,0.02709402851046277
resumen_consumos_estacion_otoño,KMeans,4,Septiembre,0.02458547766543787
resumen_consumos_estacion_otoño,KMeans,4,std_Martes,0.021881124627514917
resumen_consumos_estacion_otoño,KMeans,4,percentil_50_consumo,0.02169609204559116
resumen_consumos_estacion_otoño,KMeans,5,std_Mañana,0.03896754040686549
resumen_consumos_estacion_otoño,KMeans,5,std_Viernes,0.028758295971008912
resumen_consumos_estacion_otoño,KMeans,5,max_consumo,0.02858328560495576
resumen_consumos_estacion_otoño,KMeans,5,percentil_25_consumo,0.02671340465912608
resumen_consumos_estacion_otoño,KMeans,5,s_Viernes,0.02441609371847988
resumen_consumos_estacion_otoño,KMeans,5,Viernes,0.024416093718479873
resumen_consumos_estacion_otoño,KMeans,5,std_Tarde,0.02432368755327794
resumen_consumos_estacion_otoño,KMeans,5,Septiembre,0.022314135958412026
resumen_consumos_estacion_otoño,KMeans,5,Tarde,0.021150936100390223
resumen_consumos_estacion_otoño,KMeans,5,s_Tarde,0.021150936100390212
resumen_consumos_estacion_otoño,Agglomerative,2,std_Domingo,0.024459265896496878
resumen_consumos_estacion_otoño,Agglomerative,2,std_otoño,0.02436712801530537
resumen_consumos_estacion_otoño,Agglomerative,2,std_consumo,0.02436712801530535
resumen_consumos_estacion_otoño,Agglomerative,2,std_Fin de semana,0.023793061131559667
resumen_consumos_estacion_otoño,Agglomerative,2,std_Miércoles,0.023673941859269458
resumen_consumos_estacion_otoño,Agglomerative,2,std_Martes,0.02252177821512134
resumen_consumos_estacion_otoño,Agglomerative,2,std_Entre semana,0.02246255128058804
resumen_consumos_estacion_otoño,Agglomerative,2,Octubre,0.022388811690609255
resumen_consumos_estacion_otoño,Agglomerative,2,Noviembre,0.021955972083033612
resumen_consumos_estacion_otoño,Agglomerative,2,media_consumo,0.021357261096896688
resumen_consumos_estacion_otoño,Agglomerative,3,media_consumo,0.02171709479508308
resumen_consumos_estacion_otoño,Agglomerative,3,promedio_por_dia,0.02171709479508308
resumen_consumos_estacion_otoño,Agglomerative,3,consumo_medio_diario,0.02171709479508308
resumen_consumos_estacion_otoño,Agglomerative,3,sum_consumo,0.02171709479508308
resumen_consumos_estacion_otoño,Agglomerative,3,s_otoño,0.02171709479508308
resumen_consumos_estacion_otoño,Agglomerative,3,s_Martes,0.02148337627885788
resumen_consumos_estacion_otoño,Agglomerative,3,Martes,0.02148337627885788
resumen_consumos_estacion_otoño,Agglomerative,3,Octubre,0.02139244783303999
resumen_consumos_estacion_otoño,Agglomerative,3,Noviembre,0.021237030536939046
resumen_consumos_estacion_otoño,Agglomerative,3,s_Entre semana,0.021079292328436906
resumen_consumos_estacion_otoño,Agglomerative,4,std_Mañana,0.04221654627418627
resumen_consumos_estacion_otoño,Agglomerative,4,std_Viernes,0.03216934049136023
resumen_consumos_estacion_otoño,Agglomerative,4,max_consumo,0.03189363570089329
resumen_consumos_estacion_otoño,Agglomerative,4,percentil_25_consumo,0.02976051890705605
resumen_consumos_estacion_otoño,Agglomerative,4,std_Tarde,0.027251940641699144
resumen_consumos_estacion_otoño,Agglomerative,4,s_Viernes,0.027094028510462786
resumen_consumos_estacion_otoño,Agglomerative,4,Viernes,0.02709402851046277
resumen_consumos_estacion_otoño,Agglomerative,4,Septiembre,0.02458547766543787
resumen_consumos_estacion_otoño,Agglomerative,4,std_Martes,0.021881124627514917
resumen_consumos_estacion_otoño,Agglomerative,4,percentil_50_consumo,0.02169609204559116
resumen_consumos_estacion_otoño,Agglomerative,5,std_Mañana,0.03896754040686549
resumen_consumos_estacion_otoño,Agglomerative,5,std_Viernes,0.028758295971008912
resumen_consumos_estacion_otoño,Agglomerative,5,max_consumo,0.02858328560495576
resumen_consumos_estacion_otoño,Agglomerative,5,percentil_25_consumo,0.02671340465912608
resumen_consumos_estacion_otoño,Agglomerative,5,s_Viernes,0.02441609371847988
resumen_consumos_estacion_otoño,Agglomerative,5,Viernes,0.024416093718479873
resumen_consumos_estacion_otoño,Agglomerative,5,std_Tarde,0.02432368755327794
resumen_consumos_estacion_otoño,Agglomerative,5,Septiembre,0.022314135958412026
resumen_consumos_estacion_otoño,Agglomerative,5,Tarde,0.021150936100390223
resumen_consumos_estacion_otoño,Agglomerative,5,s_Tarde,0.021150936100390212
resumen_consumos_estacion_otoño,GMM,2,std_Domingo,0.024011162092465455
resumen_consumos_estacion_otoño,GMM,2,Octubre,0.0236581020775342
resumen_consumos_estacion_otoño,GMM,2,s_Lunes,0.022158759172150603
resumen_consumos_estacion_otoño,GMM,2,Lunes,0.022158759172150603
resumen_consumos_estacion_otoño,GMM,2,media_consumo,0.02206066163484405
resumen_consumos_estacion_otoño,GMM,2,s_otoño,0.022060661634844048
resumen_consumos_estacion_otoño,GMM,2,sum_consumo,0.022060661634844048
resumen_consumos_estacion_otoño,GMM,2,promedio_por_dia,0.02206066163484404
